time	theta_jn	ra	psi	phi_orb	mtotal_ref	mtotal	logw	logprior	logl	hrss	deltalogll1	deltaloglh1	deltalogl	dec	
1.11117845298482e+09	5.66415284824079e-01	4.80337028001076e+00	6.70722989186347e-01	1.33579807201430e+00	1.00000000000000e+02	2.38926166804122e+02	-3.81723689778014e+01	1.85211979451828e+02	-1.83020548614924e+03	6.94853654564400e-21	4.27440130932197e+01	8.11498751137675e+01	1.25735109110060e+02	8.80244394986539e-01	
1.11117845298866e+09	7.71870786827272e-01	4.81700246106805e+00	3.02010890015125e+00	3.55162434124340e+00	1.00000000000000e+02	2.25696654598007e+02	-3.86223262058722e+01	1.84764342407740e+02	-1.83019762624214e+03	7.25159744891075e-21	4.03345284964794e+01	8.48164074574659e+01	1.25742969017161e+02	1.06681778108459e+00	
1.11117845299302e+09	1.12206800999692e+00	5.49481378344486e+00	1.46351604969966e+00	4.28877449878529e+00	1.00000000000000e+02	2.23243075916073e+02	-3.98040933076798e+01	1.84137306245751e+02	-1.83018591237590e+03	9.42912037675109e-21	3.93310827473694e+01	8.71908190890489e+01	1.25754682883393e+02	7.41589376188638e-01	
1.11117845299225e+09	7.97930617604868e-01	5.22847498842481e+00	2.29259077947793e+00	5.22347103111522e+00	1.00000000000000e+02	2.28459383990911e+02	-4.01356153575739e+01	1.84614305798122e+02	-1.83018434591511e+03	8.14463443673008e-21	4.11715761723279e+01	8.52944568398470e+01	1.25756249344184e+02	8.48119656267339e-01	
1.11117845299334e+09	8.79409448928019e-01	5.55741613075815e+00	2.31545932356852e+00	5.24640657824370e+00	1.00000000000000e+02	2.27554741095801e+02	-3.95415787217475e+01	1.84887832583886e+02	-1.83015972536981e+03	7.64366191729376e-21	4.27216670897105e+01	8.28278652701511e+01	1.25780869889484e+02	8.30531414126249e-01	
1.11117845299445e+09	9.93721965436425e-01	5.49464129834441e+00	1.30773896070138e-01	2.90353132545995e+00	1.00000000000000e+02	2.26698757748189e+02	-3.99010080596363e+01	1.85101200897402e+02	-1.83015890650925e+03	7.13734278420084e-21	4.07844508465288e+01	8.63321067002630e+01	1.25781688750051e+02	8.83161212975573e-01	
1.11117845298647e+09	9.36257548391073e-01	4.96663785352534e+00	1.85028921265664e+00	2.09573820644001e+00	1.00000000000000e+02	2.34327350444786e+02	-3.97335383481486e+01	1.83645176710025e+02	-1.83015198740449e+03	1.07173757246946e-20	4.01541041576169e+01	8.51981699222397e+01	1.25788607854808e+02	7.19119558792881e-01	
1.11117845298434e+09	2.51972369615010e-01	4.50559669336680e+00	9.08409163436517e-01	5.16405017730590e+00	1.00000000000000e+02	2.34385641033613e+02	-3.79549454837428e+01	1.85867601053940e+02	-1.83015000060168e+03	5.55967046852228e-21	4.20296410252782e+01	8.35318241052586e+01	1.25790594657621e+02	1.04386165185599e+00	
1.11117845298777e+09	9.72210054259591e-01	4.87581003582116e+00	2.22512153061308e+00	2.65766936788495e+00	1.00000000000000e+02	2.32233728225088e+02	-4.00545402671315e+01	1.83447247886400e+02	-1.83014693687605e+03	1.06894533913475e-20	3.88815257126895e+01	8.75185955190369e+01	1.25793658383251e+02	9.13636148982706e-01	
1.11117845299315e+09	1.00892985616927e+00	5.80144079664805e+00	1.56507637801366e+00	3.94250831829458e+00	1.00000000000000e+02	2.30290782130516e+02	-3.97282920979437e+01	1.84985577331496e+02	-1.83014573257312e+03	8.12251013224313e-21	4.07563199887021e+01	8.55057133600966e+01	1.25794862686175e+02	3.22748728094124e-01	
1.11117845299245e+09	3.14277090683774e-01	5.35679554625488e+00	7.54779597627440e-01	3.79063379757631e+00	1.00000000000000e+02	2.27994259320017e+02	-3.92773800854135e+01	1.86813338194951e+02	-1.83014542536550e+03	4.57364546251275e-21	3.97538956990589e+01	8.50981378973695e+01	1.25795169893795e+02	9.36021526199779e-01	
1.11117845299183e+09	4.52967276000354e-01	5.68465466957266e+00	1.10953152459735e+00	3.36287924356876e+00	1.00000000000000e+02	2.26186178643612e+02	-3.97736672581836e+01	1.85715640147546e+02	-1.83013872138576e+03	6.80253084387512e-21	4.11846545855567e+01	8.66519363972945e+01	1.25801873873540e+02	2.52910587818710e-01	
1.11117845299096e+09	6.13950778345299e-01	5.74360334129392e+00	2.19888412157772e+00	1.76892203902972e+00	1.00000000000000e+02	2.34760048350674e+02	-3.96444853626957e+01	1.86667157586736e+02	-1.83009519606100e+03	5.31119439213712e-21	3.99155337422413e+01	8.53697767495905e+01	1.25845399198301e+02	3.71676724975437e-01	
1.11117845299147e+09	2.23296107691473e-02	5.62462927319187e+00	2.06005533321431e-01	2.55937758582726e+00	1.00000000000000e+02	2.26989145819081e+02	-4.02556668351454e+01	1.86628802099602e+02	-1.83008882223554e+03	5.38379100298294e-21	3.99509353063054e+01	8.67929793963534e+01	1.25851773023762e+02	3.27969095510507e-01	
1.11117845298854e+09	9.94664136201197e-01	4.91522432988093e+00	2.77927136460548e-01	9.38741502544629e-01	1.00000000000000e+02	2.32889483157605e+02	-3.98641609734684e+01	1.83970397895318e+02	-1.83008662424686e+03	8.68660917062926e-21	4.05193371726264e+01	8.52668089029967e+01	1.25853971012441e+02	1.10459071810866e+00	
1.11117845299049e+09	1.32673072008684e-01	4.93538345534655e+00	3.08255453724646e+00	3.20590427947573e+00	1.00000000000000e+02	2.18473993960857e+02	-4.00388383998830e+01	1.85857337340211e+02	-1.83008521892293e+03	5.79799651434801e-21	4.19755663281480e+01	8.43622757456135e+01	1.25855376336365e+02	9.41289971222648e-01	
1.11117845299614e+09	5.82794630038868e-01	5.60559040917401e+00	1.49592040007188e+00	3.98014290924090e+00	1.00000000000000e+02	2.26222906042401e+02	-3.92439633658032e+01	1.86343581052649e+02	-1.83008339993471e+03	5.31924408311737e-21	3.91863903287133e+01	8.62630109537615e+01	1.25857195324591e+02	8.25420232228850e-01	
1.11117845299361e+09	4.15720269435069e-01	5.65542910210582e+00	1.73955850950816e+00	1.46678417705637e+00	1.00000000000000e+02	2.34389692817389e+02	-3.93205568996590e+01	1.86446538527310e+02	-1.83007871262793e+03	5.15779036848756e-21	4.07168853025852e+01	8.62133191374552e+01	1.25861882631372e+02	8.43843574609950e-01	
1.11117845299179e+09	9.52966227655777e-01	5.28047094944632e+00	1.29866058509235e+00	1.16304790561148e+00	1.00000000000000e+02	2.22682096687310e+02	-3.94876359748192e+01	1.84599954488079e+02	-1.83007366999638e+03	8.17125232038409e-21	3.95815707354794e+01	8.66067028066859e+01	1.25866925262921e+02	8.49264716450256e-01	
1.11117845299311e+09	3.44811920291249e-01	5.58200111258530e+00	1.94001533699833e+00	1.70187494174031e+00	1.00000000000000e+02	2.27372238902215e+02	-3.84843102671657e+01	1.86675084908318e+02	-1.83007082297270e+03	4.90222095930682e-21	3.70369306583118e+01	8.70007052832532e+01	1.25869772286595e+02	8.20846655260763e-01	
1.11117845299149e+09	4.76568204521500e-01	5.75556861082161e+00	1.41527210028653e-01	2.52850174581914e+00	1.00000000000000e+02	2.33452737765761e+02	-4.01746891039964e+01	1.86687724975394e+02	-1.83006315288071e+03	5.34007971981155e-21	4.13298149466785e+01	8.45297544554667e+01	1.25877442378592e+02	2.37451198722802e-01	
1.11117845298489e+09	4.91584741639765e-01	4.91217188756150e+00	1.19869798879827e+00	2.16683399135562e+00	1.00000000000000e+02	2.44395925912317e+02	-4.00588180263587e+01	1.85252009691789e+02	-1.83005802674137e+03	6.57381857761011e-21	4.05771395680748e+01	8.64788715006779e+01	1.25882568517923e+02	1.01086901202684e+00	
1.11117845298905e+09	2.30251788977566e-01	5.37469542069774e+00	2.35819547153186e+00	2.77386178650039e+00	1.00000000000000e+02	2.40145120395878e+02	-3.93164911453269e+01	1.86388624314947e+02	-1.83004261869263e+03	5.12077093896300e-21	4.11789528751608e+01	8.35849093555065e+01	1.25897976566668e+02	9.15510444340815e-01	
1.11117845299089e+09	3.04848616860098e-01	5.31722664527137e+00	9.88788989290937e-01	3.99623219674219e+00	1.00000000000000e+02	2.33911263691171e+02	-3.83828231769936e+01	1.85921793754533e+02	-1.83003904617892e+03	6.01169556725007e-21	4.01562055117256e+01	8.35642543513788e+01	1.25901549080378e+02	7.58648163617035e-01	
1.11117845299044e+09	5.32287877354065e-01	4.86037534999211e+00	8.92437794155993e-01	4.16668150493620e+00	1.00000000000000e+02	2.17850745975510e+02	-4.00831124721122e+01	1.85504693538724e+02	-1.83003369207136e+03	6.24448722443637e-21	3.92820826402701e+01	8.76946094926917e+01	1.25906903187938e+02	9.80340990554124e-01	
1.11117845298554e+09	8.18496947488361e-01	4.77368471837709e+00	5.51656033366485e-01	1.16993579000830e+00	1.00000000000000e+02	2.27231348307959e+02	-4.00908891106834e+01	1.84790886263910e+02	-1.83002524077526e+03	7.73966832821226e-21	4.11050414079846e+01	8.69057015523910e+01	1.25915354484034e+02	8.71728381000660e-01	
1.11117845298984e+09	8.68200977580533e-02	4.86523528405611e+00	4.37364561305196e-01	3.81811378852285e+00	1.00000000000000e+02	2.29847938512231e+02	-3.93909934100067e+01	1.86023591814883e+02	-1.83000995280543e+03	5.49086478813066e-21	4.05024648952584e+01	8.66545858874620e+01	1.25930642453866e+02	9.77352113583215e-01	
1.11117845299488e+09	1.56403052803113e-01	5.65287889058430e+00	2.52358607143674e+00	1.94988997451244e+00	1.00000000000000e+02	2.28943131742687e+02	-3.98019468728960e+01	1.87343466674560e+02	-1.82999880750579e+03	4.25418884280466e-21	4.06917734954408e+01	8.52388689584252e+01	1.25941787753506e+02	7.16323485945184e-01	
1.11117845298155e+09	3.18781045170583e-01	4.65649351547720e+00	2.35054084487580e+00	3.21782041617186e+00	1.00000000000000e+02	2.32887740708346e+02	-4.02651581257617e+01	1.85284467541385e+02	-1.82998763448872e+03	7.14370839954057e-21	4.22961098693070e+01	8.61338878921564e+01	1.25952960770579e+02	6.99603790770588e-01	
1.11117845298541e+09	5.98530855823520e-02	4.82523298003983e+00	2.73510658158709e+00	2.49901412810716e-01	1.00000000000000e+02	2.37677816384066e+02	-4.02032276929833e+01	1.85936245020191e+02	-1.82998669077576e+03	5.73957548240178e-21	4.06891135845802e+01	8.56037587854911e+01	1.25953904483536e+02	9.12471406771728e-01	
1.11117845298995e+09	7.54050124660965e-01	5.72278414782650e+00	2.08720417008379e+00	1.22058381437904e+00	1.00000000000000e+02	2.22427891409757e+02	-3.87354972393614e+01	1.85467494240616e+02	-1.82998301251000e+03	7.28658292938876e-21	3.87922399943531e+01	8.73162754805421e+01	1.25957582749297e+02	1.04925041326054e-01	
1.11117845298843e+09	2.23412672615951e-01	4.89149708115612e+00	3.21277726521051e-01	7.55195863304116e-01	1.00000000000000e+02	2.28505982265460e+02	-3.87222609802309e+01	1.86373973507989e+02	-1.82996752695270e+03	4.99905905183420e-21	4.04736751114143e+01	8.46225874728646e+01	1.25973068306595e+02	9.93890803954880e-01	
1.11117845298473e+09	1.06192180918165e+00	4.74597466443209e+00	2.62661993962440e+00	1.13658613032307e-01	1.00000000000000e+02	2.33462178632918e+02	-3.66350761514539e+01	1.83653929694297e+02	-1.82995603995309e+03	1.04908755963509e-20	4.01652293899734e+01	8.17005843221275e+01	1.25984555306208e+02	7.99809427098138e-01	
1.11117845298487e+09	3.78914907859937e-01	4.64439838989814e+00	2.53053313505808e+00	3.24371349423600e+00	1.00000000000000e+02	2.34927508404406e+02	-4.01910941964116e+01	1.85627558699297e+02	-1.82995378884659e+03	6.27909861242819e-21	3.96668919266975e+01	8.63862615388341e+01	1.25986806412703e+02	8.71608278131803e-01	
1.11117845299397e+09	6.84685803255965e-01	5.79619929100003e+00	2.56478462863186e+00	1.92574669943506e+00	1.00000000000000e+02	2.33060680392582e+02	-3.92983974477916e+01	1.86382583789344e+02	-1.82995103703249e+03	5.61163662474483e-21	4.09424442576435e+01	8.42548553184735e+01	1.25989558226807e+02	5.08355581459724e-01	
1.11117845298727e+09	6.09804466279079e-01	4.83812518749954e+00	1.59123795372110e+00	5.24261798409454e+00	1.00000000000000e+02	2.35422599633223e+02	-4.03563845785384e+01	1.85572033008327e+02	-1.82995055433888e+03	6.16675867735264e-21	3.92300445574589e+01	8.67209443481178e+01	1.25990040920419e+02	9.68642354769301e-01	
1.11117845298812e+09	1.34864894469536e-02	5.11380093000508e+00	2.99540300769991e+00	3.49046176989373e+00	1.00000000000000e+02	2.37138707358155e+02	-4.01658309270933e+01	1.86603496908988e+02	-1.82994079462124e+03	4.80814502044547e-21	3.87187052094150e+01	8.71909381217326e+01	1.25999800638057e+02	9.43212381186743e-01	
1.11117845299205e+09	3.18916886916708e-01	5.45297798449489e+00	2.27506652671777e+00	2.05165938402157e+00	1.00000000000000e+02	2.32268178318970e+02	-4.03488897731510e+01	1.85951201242794e+02	-1.82994055654775e+03	5.99862506474909e-21	4.14923834958868e+01	8.45364874266930e+01	1.26000038711551e+02	7.36316081630603e-01	
1.11117845298232e+09	7.86519325537251e-01	4.72769187260503e+00	1.84965815443288e+00	5.93767090516656e+00	1.00000000000000e+02	2.39078224466701e+02	-4.03705846787065e+01	1.84272464252017e+02	-1.82994045265157e+03	9.03975534262682e-21	4.14923834958868e+01	8.45364874266930e+01	1.26000142607730e+02	7.76908013844713e-01	
1.11117845299198e+09	4.58280930737506e-03	5.15817661098949e+00	1.57229444864135e+00	1.50786025026674e+00	1.00000000000000e+02	2.19360406356156e+02	-4.00216103194747e+01	1.86405645673597e+02	-1.82993703259559e+03	5.11119120906831e-21	3.99613161054116e+01	8.69225659637849e+01	1.26003562663703e+02	9.08128850902928e-01	
1.11117845298411e+09	7.91836757414972e-02	4.77954660008304e+00	1.32631553560275e+00	5.01925961754258e+00	1.00000000000000e+02	2.33192461597640e+02	-3.92812616150390e+01	1.84935284441059e+02	-1.82993565202108e+03	7.76277426935534e-21	3.99056477343585e+01	8.59959013460191e+01	1.26004943238218e+02	7.19117785530961e-01	
1.11117845299296e+09	4.40166137644162e-01	5.78432749983453e+00	2.47393091824822e+00	1.92814051857994e+00	1.00000000000000e+02	2.30155537149790e+02	-3.98853571462650e+01	1.86446069598465e+02	-1.82993151721928e+03	5.56243191829481e-21	4.22717042461633e+01	8.47095981966684e+01	1.26009078040015e+02	4.54267579556564e-01	
1.11117845298530e+09	8.25650863446991e-01	4.98442747245349e+00	2.86324760267417e+00	3.28607799797473e+00	1.00000000000000e+02	2.35085131905177e+02	-3.93414786508126e+01	1.83802505835091e+02	-1.82991344762397e+03	1.02960843231880e-20	3.90130862577940e+01	8.63493158857603e+01	1.26027147635324e+02	7.22626814888037e-01	
1.11117845299189e+09	3.59730659678839e-01	5.69663466700899e+00	3.07479813616126e+00	2.82770150417127e+00	1.00000000000000e+02	2.42282874443284e+02	-3.74069483565918e+01	1.86813037665369e+02	-1.82991172433672e+03	4.94678833063277e-21	4.12832577008822e+01	8.52061600526929e+01	1.26028870922580e+02	6.24477551854203e-01	
1.11117845298607e+09	7.45440900113937e-01	4.55908413916824e+00	2.84512979022543e-01	9.90042483950762e-01	1.00000000000000e+02	2.27069068832283e+02	-3.99389448239710e+01	1.84375057870210e+02	-1.82990818820373e+03	8.31816242102589e-21	3.97481053656670e+01	8.59231301103099e+01	1.26032407055564e+02	9.68575766532802e-01	
1.11117845298978e+09	1.32324675101177e+00	5.23087587818140e+00	1.49016604447240e+00	5.06243257631221e+00	1.00000000000000e+02	2.34816335458575e+02	-3.84558589775255e+01	1.82612217578689e+02	-1.82990163328273e+03	1.23161714962313e-20	4.26293897739295e+01	8.20315716496101e+01	1.26038961976567e+02	1.08482289265023e+00	
1.11117845298890e+09	6.62345505122594e-01	5.31780633229913e+00	1.08165095286265e+00	4.68604955007550e+00	1.00000000000000e+02	2.40264653850800e+02	-4.03247945673799e+01	1.85668213117073e+02	-1.82990029626548e+03	6.03484623921315e-21	4.15653045592393e+01	8.50951700678386e+01	1.26040298993813e+02	9.61935782733988e-01	
1.11117845298959e+09	1.28652180339177e+00	5.08379445843533e+00	2.93295672240666e+00	6.08343496483545e+00	1.00000000000000e+02	2.26358551828345e+02	-3.82699657834235e+01	1.81802922435671e+02	-1.82989208307195e+03	1.67481708489596e-20	3.97271059101316e+01	8.47435799913864e+01	1.26048512187348e+02	7.79863228824016e-01	
1.11117845298740e+09	3.92418305770239e-01	4.94705539802378e+00	6.18398697376438e-01	4.41689540478148e+00	1.00000000000000e+02	2.39402034270075e+02	-3.99150926618626e+01	1.85351063940777e+02	-1.82988482189210e+03	6.31171398352859e-21	4.24882447330322e+01	8.40779660284495e+01	1.26055773367196e+02	1.04910300056448e+00	
1.11117845298709e+09	7.46045566188760e-01	4.59193506496853e+00	8.79702234227527e-01	1.59894246278429e+00	1.00000000000000e+02	2.32715296494753e+02	-3.92032741421272e+01	1.84930442944047e+02	-1.82988084534222e+03	7.01686633364680e-21	4.13261360059553e+01	8.36597494867568e+01	1.26059749917078e+02	1.04736539956833e+00	
1.11117845299171e+09	4.87074593569788e-01	5.32229863699199e+00	9.37915749270072e-01	3.98879645250501e+00	1.00000000000000e+02	2.32635088647275e+02	-4.04273416659392e+01	1.86285484958134e+02	-1.82987979715734e+03	5.29097116692619e-21	4.04286516342165e+01	8.56879229398987e+01	1.26060798101955e+02	8.93781232192848e-01	
1.11117845299500e+09	5.59658091008059e-01	5.61735680759804e+00	2.69858625285284e+00	5.31924866460536e+00	1.00000000000000e+02	2.21029703338858e+02	-3.95635088369198e+01	1.86248882732399e+02	-1.82985667323882e+03	5.53119138227276e-21	3.91493103127461e+01	8.69346117077348e+01	1.26083922020481e+02	7.65068935536700e-01	
1.11117845298515e+09	8.08576499709552e-02	4.81772169175490e+00	2.04514943058223e+00	5.71953328613052e+00	1.00000000000000e+02	2.35171032717718e+02	-4.01851117634410e+01	1.86043204966113e+02	-1.82985499522154e+03	5.74962627325763e-21	4.12559909451697e+01	8.46693760217794e+01	1.26085600037761e+02	8.15314597968286e-01	
1.11117845298907e+09	1.07399631150324e-02	5.71352812687382e+00	1.80932502310376e+00	4.62927023619608e+00	1.00000000000000e+02	2.45687488121906e+02	-3.59167652127845e+01	1.86819118427815e+02	-1.82985456023809e+03	5.12234810237890e-21	4.24170042697945e+01	8.23716682229656e+01	1.26086035021203e+02	3.52822037630708e-01	
1.11117845299191e+09	2.78819989171276e-01	5.16337672492815e+00	1.58962824279605e+00	1.44307507046780e+00	1.00000000000000e+02	2.25759226435838e+02	-3.95493878539956e+01	1.86455140843216e+02	-1.82985186858886e+03	5.09772389867602e-21	4.09508858927513e+01	8.54037986830765e+01	1.26088726670440e+02	8.76750367782214e-01	
1.11117845298756e+09	1.88629009985251e-01	5.68052784920757e+00	2.10743529067150e+00	4.73328052641523e+00	1.00000000000000e+02	2.42668267721182e+02	-4.03641569378194e+01	1.86249460276647e+02	-1.82985043687240e+03	5.98354820055575e-21	4.16547642724829e+01	8.45111317790644e+01	1.26090158386892e+02	1.52233720666382e-01	
1.11117845298988e+09	5.43431067458313e-01	4.88896875609348e+00	2.90023955366523e+00	3.09605153358541e+00	1.00000000000000e+02	2.18786038619059e+02	-3.96616201542440e+01	1.85560600821094e+02	-1.82984877217145e+03	6.21391657468534e-21	4.06135224513164e+01	8.64001844608074e+01	1.26091823087850e+02	9.55369863136401e-01	
1.11117845298181e+09	6.53591439778117e-01	4.64474134342482e+00	5.58375795484354e-01	1.55016424325320e+00	1.00000000000000e+02	2.37001670481354e+02	-3.55280578264058e+01	1.85070963410471e+02	-1.82984601072622e+03	7.37837644870850e-21	3.89643212712506e+01	8.21313424381394e+01	1.26094584533075e+02	7.90765577329085e-01	
1.11117845299454e+09	9.83302448493290e-02	5.76121292204605e+00	1.19194575363589e+00	3.63924224192746e-01	1.00000000000000e+02	2.23394134238932e+02	-3.99684674312350e+01	1.86721593695837e+02	-1.82984277186591e+03	5.19643194695257e-21	4.22417454874488e+01	8.38656743737122e+01	1.26097823393387e+02	4.47510707739387e-01	
1.11117845299352e+09	5.70405759050223e-01	5.37861773075946e+00	1.51888662461112e+00	1.35096138475290e+00	1.00000000000000e+02	2.24563225196578e+02	-3.89595837319404e+01	1.86233244351530e+02	-1.82983271318869e+03	5.18289807944643e-21	4.02343676050525e+01	8.74477502211673e+01	1.26107882070606e+02	9.91457339908493e-01	
1.11117845299306e+09	1.40496100540611e-01	5.62574755523444e+00	1.07349214648022e+00	8.54624971769557e-01	1.00000000000000e+02	2.36535103467633e+02	-3.86166324109556e+01	1.86986505971820e+02	-1.82983027798883e+03	4.57446312160261e-21	4.17609874246099e+01	8.20942432259749e+01	1.26110317270466e+02	7.87504603973091e-01	
1.11117845299492e+09	3.39951082849788e-01	5.60184630527305e+00	2.96476028957630e+00	5.57334564130963e+00	1.00000000000000e+02	2.29115583639420e+02	-3.65849427115515e+01	1.86895247565663e+02	-1.82982760256623e+03	4.65598704478740e-21	4.15564469949354e+01	7.76471878579670e+01	1.26112992693066e+02	8.07608345006388e-01	
1.11117845299365e+09	3.28306078265572e-01	5.28801562353762e+00	3.34422654093235e-01	3.23264373997919e+00	1.00000000000000e+02	2.21226645327031e+02	-4.01399206326203e+01	1.86132573161349e+02	-1.82982096729773e+03	5.43406395811975e-21	4.04131071904334e+01	8.62067795274063e+01	1.26119627961565e+02	9.29539886044985e-01	
1.11117845299185e+09	2.22578765363997e-01	5.26270720281431e+00	5.08930218369064e-01	2.78851481142499e-01	1.00000000000000e+02	2.26480385835686e+02	-4.04787532005978e+01	1.86386275902059e+02	-1.82981924507342e+03	5.29798450417607e-21	3.98594515975457e+01	8.63852088962618e+01	1.26121350185882e+02	8.00170223590638e-01	
1.11117845298774e+09	1.00802651733695e+00	4.79335906588029e+00	1.17194863361331e+00	4.98895540952039e+00	1.00000000000000e+02	2.29880653565730e+02	-3.99812467122756e+01	1.83847514075086e+02	-1.82981764682334e+03	9.24117177088068e-21	4.01088366166314e+01	8.68616228047500e+01	1.26122948435956e+02	1.03656768350106e+00	
1.11117845298558e+09	3.51117687603015e-01	4.99885939488674e+00	2.48096463725988e+00	6.19289758196573e+00	1.00000000000000e+02	2.40716841487259e+02	-4.05061913863758e+01	1.85456091140323e+02	-1.82981575013095e+03	6.71490491015506e-21	4.22417454874488e+01	8.38656743737122e+01	1.26124845128347e+02	7.82554496885705e-01	
1.11117845299144e+09	5.68929456412014e-01	5.25338988298576e+00	1.04761668071945e-01	1.72317351554064e-01	1.00000000000000e+02	2.35295359865246e+02	-4.03897057858515e+01	1.86082474965111e+02	-1.82981049286181e+03	5.38155510434474e-21	4.10903760090966e+01	8.59965325427999e+01	1.26130102397486e+02	9.91664906886344e-01	
1.11117845299004e+09	9.98513004467043e-02	5.46371812260411e+00	1.17858933677250e+00	1.41428415833100e+00	1.00000000000000e+02	2.43042924009268e+02	-3.95861653738050e+01	1.86724102201458e+02	-1.82979642401071e+03	4.73806655984757e-21	4.11860214528875e+01	8.57360824763414e+01	1.26144171248588e+02	8.96085241977999e-01	
1.11117845299335e+09	4.14402903358580e-01	5.35658427259505e+00	1.02221262804969e+00	3.88752652383921e+00	1.00000000000000e+02	2.28065316235471e+02	-3.91651598881233e+01	1.86150652161043e+02	-1.82979627258616e+03	5.52383583046696e-21	3.78103861119508e+01	8.74443897395531e+01	1.26144322673141e+02	8.62717832309536e-01	
1.11117845298532e+09	6.96403740914596e-01	4.82079113444561e+00	2.55994283480004e+00	3.21077031545570e+00	1.00000000000000e+02	2.28188880524120e+02	-3.96019488654905e+01	1.84631309920000e+02	-1.82979621598634e+03	8.17819081038684e-21	4.08184146195407e+01	8.56708072905300e+01	1.26144379272956e+02	8.17711268534572e-01	
1.11117845298953e+09	4.88628536587751e-01	5.74425390235204e+00	1.15218791811895e+00	3.56350042976148e+00	1.00000000000000e+02	2.27120512866485e+02	-4.04253227514191e+01	1.86395329998788e+02	-1.82979563512937e+03	5.77457109739531e-21	3.90685228235961e+01	8.73442890215871e+01	1.26144960129926e+02	1.26021946325048e-01	
1.11117845299021e+09	7.05726677189153e-03	5.21032396769493e+00	1.10931808761565e+00	1.41884402500332e+00	1.00000000000000e+02	2.29837352868605e+02	-4.05700521758938e+01	1.86569973986520e+02	-1.82979541238884e+03	4.75147722089979e-21	4.08421345799762e+01	8.53030482904794e+01	1.26145182870456e+02	9.98536953252693e-01	
1.11117845299260e+09	1.61791667280298e-01	5.04239640134553e+00	7.98509390635292e-01	6.48136269860035e-01	1.00000000000000e+02	2.20658544572777e+02	-3.96270603386615e+01	1.86254243423306e+02	-1.82978913295989e+03	5.23004586742296e-21	4.09424442576435e+01	8.42548553184735e+01	1.26151462299409e+02	9.52421377918791e-01	
1.11117845299111e+09	9.26920885897645e-01	5.65773348994234e+00	2.45443322191559e+00	4.54233663613728e+00	1.00000000000000e+02	2.26808519378641e+02	-4.04890339919928e+01	1.84867005831943e+02	-1.82977504087130e+03	8.45545178274156e-21	4.12159048188070e+01	8.56854727149952e+01	1.26165554387998e+02	1.47355363825079e-01	
1.11117845299158e+09	2.12253724456041e-01	5.73109917474962e+00	1.70577128465650e+00	3.97344505925136e+00	1.00000000000000e+02	2.34011694112718e+02	-3.84647788362067e+01	1.86449014547829e+02	-1.82977359032756e+03	5.67288233834292e-21	4.20056327112578e+01	8.24580561562357e+01	1.26167004931734e+02	2.24189802891152e-01	
1.11117845299220e+09	4.37044954938867e-01	5.04736487904541e+00	1.48782983706391e+00	4.43346150679073e+00	1.00000000000000e+02	2.20392332302546e+02	-3.86375478045433e+01	1.86037301355092e+02	-1.82976417640008e+03	5.62284536913641e-21	3.94677082405401e+01	8.58180406841933e+01	1.26176418859215e+02	8.97655530414173e-01	
1.11117845298995e+09	2.62344988713127e-01	5.08966564944600e+00	3.07749161051083e+00	5.46229256994786e-02	1.00000000000000e+02	2.22571455595633e+02	-3.90734557592160e+01	1.86133621127756e+02	-1.82975232171713e+03	5.52354188141394e-21	4.11569107191838e+01	8.53106917005661e+01	1.26188273542165e+02	8.77265288505788e-01	
1.11117845299179e+09	7.42005921525792e-02	5.76918523183266e+00	2.49691935056097e+00	5.15366243476523e+00	1.00000000000000e+02	2.39820226650964e+02	-4.06862098435010e+01	1.86766747488812e+02	-1.82974829941393e+03	5.15753571680129e-21	4.04669024582740e+01	8.58118301100067e+01	1.26192295845368e+02	4.14683611380960e-01	
1.11117845298729e+09	3.58263368425467e-01	5.06956132247158e+00	8.54560184479683e-01	1.45710915097779e+00	1.00000000000000e+02	2.42464151720615e+02	-3.97797502523743e+01	1.85433097485143e+02	-1.82974721449775e+03	6.37238574796991e-21	4.13796755379826e+01	8.56866163196653e+01	1.26193380761552e+02	9.73927383764708e-01	
1.11117845298576e+09	7.67724438102681e-01	4.72694298408680e+00	7.04126139922234e-01	1.60141848665234e+00	1.00000000000000e+02	2.40737756933464e+02	-3.84538779733242e+01	1.84946981736315e+02	-1.82973943092563e+03	6.98506238067871e-21	4.13608689630082e+01	8.29101251419144e+01	1.26201164333662e+02	1.04830649017484e+00	
1.11117845298427e+09	1.43229211734663e-01	4.72409365601838e+00	2.42951579387538e+00	3.46826198380942e+00	1.00000000000000e+02	2.39457402318988e+02	-4.05480681601836e+01	1.85551777826394e+02	-1.82973468146423e+03	6.17315114312731e-21	4.22190044719201e+01	8.53377985009997e+01	1.26205913795066e+02	9.79585794681197e-01	
1.11117845299123e+09	1.15165865972524e+00	5.80011630611487e+00	7.04382919855868e-01	1.27683131739685e-01	1.00000000000000e+02	2.34013475479436e+02	-4.02865157463257e+01	1.84322826154165e+02	-1.82973342968990e+03	9.60470305146725e-21	4.10827103527042e+01	8.67181802334298e+01	1.26207165569400e+02	2.98763952799065e-01	
